tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,year,month,day,text_1,text_url,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,max_conf,retweet_count,favorite_count
793180763617361921,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,2016,10,31,This is Newt. He's a strawberry. 11/10,https://t.co/2VhmlwxA1Q,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_Terrier,0.266824,True,p1_conf,2310,7740
793165685325201412,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,2016,10,31,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,https://t.co/IbzT7DJvBo,,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden_Retriever,0.946224,True,p1_conf,3238,10478
793150605191548928,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,2016,10,31,This is Nida. She's a free elf. Waited so long for this day. 11/10,https://t.co/3lE8Izgmkf,,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_Greyhound,0.193869,True,p1_conf,1984,6909
793135492858580992,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,,2016,10,31,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,https://t.co/PrgvOyPtDT,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,p1_conf,2893,7214
793120401413079041,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,2016,10,31,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",https://t.co/sxMrsOZ8zb,,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_Retriever,0.7249439999999999,True,p1_conf,4551,14202
792913359805018113,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,A,2016,10,31,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,https://t.co/LRyMrU7Wfq,,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Web_Site,0.2267159999999999,False,p1_conf,4715,16063
792883833364439040,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,2016,10,31,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,https://t.co/v17mFm0Ftz,,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,p1_conf,4964,12666
792773781206999040,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,2016,10,30,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,https://t.co/RhaPExuxJL,,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_Terrier,0.912804,True,p1_conf,1963,8209
792394556390137856,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,Bebe,2016,10,29,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial,https://t.co/of0pFNBIl8,,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker_Spaniel,0.746387,True,p1_conf,4998,15128
792050063153438720,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,2016,10,28,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10,https://t.co/S3f1SYylzu,,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,p1_conf,2088,8029
791672322847637504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,,2016,10,27,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,https://t.co/O5IUmRHRIh,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden_Retriever,0.705092,True,p1_conf,3661,13129
791406955684368384,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,2016,10,26,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets,https://t.co/Zcw9Sccctc,,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,p1_conf,4797,14670
791312159183634433,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,2016,10,26,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket,https://t.co/GGJvxYt3xK,,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature_Pinscher,0.892925,True,p1_conf,2963,9841
790987426131050500,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,2016,10,25,This is Misty. She has a cowboy hat on her nose. 12/10,https://t.co/Eno0mypHIr,,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Cocker_Spaniel,0.349195,True,p1_conf,2483,11089
790946055508652032,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,2016,10,25,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,https://t.co/dgvTPZ9tgI,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,0.700466,False,p1_conf,5496,18601
790698755171364864,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,2016,10,24,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby,https://t.co/IiiBq460I7,,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_Mountain_Dog,0.996541,True,p1_conf,2203,9158
790581949425475584,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,2016,10,24,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary,https://t.co/Fd5WFDTMH4,,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,p1_conf,8183,22473
790337589677002753,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,2016,10,23,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly,https://t.co/ovE2hqXryV,,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,p1_conf,2167,8740
790277117346975746,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,2016,10,23,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,https://t.co/aI7umZHIq7,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_Retriever,0.427742,True,p1_conf,3732,14081
789986466051088384,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,2016,10,23,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,https://t.co/Ln89R4FP7v,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,0.479477,False,p1_conf,2704,10369
789628658055020548,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,2016,10,22,This is Eli. He can fly. 13/10 magical af,https://t.co/huPSJJ7FDI,,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Chow,0.260702,True,p1_conf,2080,8448
789599242079838210,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,2016,10,21,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af,https://t.co/0R4meWXFOx,,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_Retriever,0.8788219999999999,True,p1_conf,2279,7620
789530877013393408,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,2016,10,21,This is Rizzy. She smiles a lot. 12/10 contagious af,https://t.co/TU4sZogVIq,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,p1_conf,3942,13188
789268448748703744,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,2016,10,21,This is Stella. She's happier than I will ever be. 10/10 would trade lives with,https://t.co/JSs2bfDtTS,,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,p1_conf,3014,10196
789137962068021249,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,2016,10,20,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet,https://t.co/2jwxxtNzoN,,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,p1_conf,3244,10875
788908386943430656,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,2016,10,20,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",https://t.co/3BXh073tDm,,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote_Control,0.8815379999999999,False,p1_conf,14409,30653
788765914992902144,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,2016,10,19,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,https://t.co/x5gXRS1abq,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker_Spaniel,0.500509,True,p1_conf,12014,30658
788412144018661376,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,2016,10,18,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,https://t.co/4DhSsC1W7S,,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden_Retriever,0.805238,True,p1_conf,5990,16060
788178268662984705,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,,2016,10,18,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,https://t.co/s7MgFWDySc,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,p1_conf,2488,8100
788150585577050112,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,2016,10,17,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,https://t.co/xosHjFzVXc,,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,p1_conf,1510,6865
788039637453406209,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,,2016,10,17,Did... did they pick out that license plate? 12/10 for both,https://t.co/lRmUUOxgbQ,,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Beach_Wagon,0.362925,False,p1_conf,1535,6867
787810552592695296,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,2016,10,17,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,https://t.co/pNNjBtHWPc,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,p1_conf,3540,9717
787717603741622272,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,2016,10,16,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,https://t.co/i622ZbWkUp,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_Shepherd,0.992339,True,p1_conf,3240,11416
787397959788929025,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,2016,10,15,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,https://t.co/lHVHGdDzb3,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,p1_conf,3300,12120
787322443945877504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,2016,10,15,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,https://t.co/lsrR83SiVp,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat_Belt,0.747739,False,p1_conf,2032,8726
786963064373534720,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,2016,10,14,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,https://t.co/ibj5g6xaAj,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden_Retriever,0.915303,True,p1_conf,9327,29725
786709082849828864,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,2016,10,13,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",https://t.co/yBO5wuqaPS,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,p1_conf,7069,20296
786664955043049472,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,,2016,10,13,"""Honestly Kathleen I just want more Ken Bone"" 12/10",https://t.co/HmlEvAMP4r,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,p1_conf,2996,11957
786595970293370880,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,2016,10,13,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,https://t.co/L8BWDD4oBX,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,p1_conf,3601,10497
786363235746385920,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,2016,10,13,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,https://t.co/TVXpEJB7Wn,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden_Retriever,0.929266,True,p1_conf,4072,12189
786233965241827333,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,2016,10,12,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,https://t.co/78c9W8kLFh,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_Retriever,0.478193,True,p1_conf,5571,17178
785927819176054784,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,2016,10,11,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,https://t.co/lntsj7Fc4Y,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,p1_conf,3652,12696
785872687017132033,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,2016,10,11,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,https://t.co/1j9kLGb4wV,,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,0.392108,True,p1_conf,2130,7489
785639753186217984,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,2016,10,11,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,https://t.co/f2wmLZTPHd,doggo,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,p1_conf,2561,8735
785533386513321988,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,2016,10,10,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,https://t.co/h4jhlH4EyG,,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Miniature_Pinscher,0.4360229999999999,True,p1_conf,2334,10183
785264754247995392,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,2016,10,9,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,https://t.co/mWYACm4qnx,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,p1_conf,1911,8128
785170936622350336,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,2016,10,9,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,https://t.co/cubFg7F4qQ,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat_Belt,0.891193,False,p1_conf,5639,13491
784826020293709826,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,2016,10,8,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,https://t.co/AsykOwMrXQ,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Chow,0.0903414,True,p1_conf,3712,11310
784517518371221505,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,2016,10,7,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,https://t.co/p6fgYe2dB6,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Malamute,0.757764,True,p1_conf,2970,10039
784431430411685888,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,2016,10,7,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,https://t.co/PHA1vtqqpt,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature_Poodle,0.744819,True,p1_conf,1491,6329
783839966405230592,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,2016,10,6,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,https://t.co/8TCQcsZCZ8,,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,0.333739,False,p1_conf,12643,33689
783821107061198850,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,2016,10,6,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,https://t.co/STcPjiNAHp,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_Terrier,0.265659,True,p1_conf,2269,8209
783695101801398276,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,2016,10,5,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,https://t.co/kCRKlFg4AY,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Chow,0.314265,True,p1_conf,3737,11650
783466772167098368,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,2016,10,5,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,https://t.co/s8W8Del9HQ,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,p1_conf,2608,9468
783391753726550016,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,2016,10,4,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,https://t.co/BO936YdJdi,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_Elkhound,0.87713,True,p1_conf,6441,18908
783334639985389568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,2016,10,4,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,https://t.co/nfprKAXqwu,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,p1_conf,13616,32651
